Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000025128	61.4033970216014	-1.19604861703305	0.370682433292985	-3.22661261934605	0.00125264925301087	0.123162899995715	Bhlhe22	basic helix-loop-helix family, member e22	111	13	44	43	48	101	62	119
ENSMUSG00000054675	354.975697128985	-1.14879720394875	0.356169232740372	-3.22542515845594	0.00125785718509949	0.123162899995715	Tmem119	transmembrane protein 119	777	267	291	171	242	503	156	485
ENSMUSG00000009545	16.627703068439	-2.96478417502382	0.919411232463704	-3.22465516010635	0.00126124489868934	0.123162899995715	Kcnq1	potassium voltage-gated channel, subfamily Q, member 1	15	0	40	4	8	24	5	10
ENSMUSG00000095079	107.7142177215	8.82297880362654	2.74311574014002	3.21640777839589	0.00129806245468317	0.125826156912414	NA	NA	0	0	0	2	637	0	404	2
ENSMUSG00000034810	7.57146175990881	-3.8601853063305	1.20145532254148	-3.21292455400249	0.00131390799003888	0.126432474691114	Scn7a	sodium channel, voltage-gated, type VII, alpha	12	1	10	0	0	31	3	5
ENSMUSG00000064105	137.749677049448	1.23956784719261	0.386811693521713	3.20457697622068	0.00135261116321845	0.129213572208035	Cnnm2	cyclin M2	100	194	41	147	298	75	127	142
ENSMUSG00000029632	510.958369215212	-0.866735809967046	0.272588889813603	-3.17964466768884	0.00147455744917715	0.139849574478434	Ndufa4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4	856	296	479	346	374	581	468	724
ENSMUSG00000002910	79.0364678095574	-1.31812804680586	0.414879621631115	-3.17713374694951	0.00148738425075556	0.140058475555076	Arrdc2	arrestin domain containing 2	137	29	101	53	50	100	58	84
ENSMUSG00000070867	99.5732176953951	1.16410245142371	0.366670454595664	3.17479206964574	0.00149943905501347	0.140092560317183	Trabd2b	TraB domain containing 2B	83	120	22	219	106	97	113	80
ENSMUSG00000041189	102.673422620006	-1.10032081584455	0.346815896778551	-3.17263662382559	0.00151061464444339	0.140092560317183	Chrnb1	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)	179	53	76	40	107	198	70	152
ENSMUSG00000074604	5.76209983916485	-5.23644800248104	1.65140271085028	-3.17090917198802	0.00151962649816864	0.140092560317183	Mgst2	microsomal glutathione S-transferase 2	19	0	11	0	0	0	1	10
ENSMUSG00000024927	474.411514166094	0.61221097011091	0.193328733227651	3.16668381305748	0.00154187866206846	0.141156850014226	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	471	369	167	773	727	483	565	559
ENSMUSG00000054150	191.781737835103	0.761480160618933	0.24119029585833	3.15717578067988	0.00159305282391819	0.144835968122162	Syne3	spectrin repeat containing, nuclear envelope family member 3	207	179	64	260	266	218	302	146
ENSMUSG00000031958	6.92713017273223	-4.76764062987144	1.5124178953766	-3.15233021537627	0.00161972986635227	0.145816902419319	Ldhd	lactate dehydrogenase D	3	0	19	0	0	13	2	4
ENSMUSG00000024371	34.7117257499019	1.8693936014917	0.593230704629781	3.15120843695766	0.00162596409433664	0.145816902419319	C2	complement component 2 (within H-2S)	30	37	6	22	122	20	51	11
ENSMUSG00000006342	1308.52898943517	0.568857819617769	0.18070816874278	3.14793638591668	0.00164427472379469	0.145846152245472	Susd2	sushi domain containing 2	1282	1050	481	1514	2197	1256	1855	1681
ENSMUSG00000027165	5.50436451763818	-5.89814709136152	1.87409297943027	-3.14720088922941	0.00164841664906132	0.145846152245472	B230118H07Rik	RIKEN cDNA B230118H07 gene	0	0	19	0	0	3	0	4
ENSMUSG00000024206	508.056483232995	0.563999387409374	0.179812734823346	3.13659312263653	0.00170923147168647	0.150218656608285	Rfx2	regulatory factor X, 2 (influences HLA class II expression)	428	371	218	655	788	607	776	536
ENSMUSG00000098158	27.4268825512774	-2.49165784912934	0.795783374115843	-3.13107552906305	0.00174167361000022	0.152056180136642	NA	NA	71	0	46	19	5	20	14	29
ENSMUSG00000036718	86.6547739384652	1.05650675659849	0.337639737520179	3.12909482858293	0.00175345709896148	0.152077795629008	Micall2	MICAL-like 2	67	81	33	104	184	53	123	87
ENSMUSG00000057098	978.265902470401	0.913934089050587	0.292510674672401	3.1244469627447	0.00178139633090775	0.153491162289914	Ebf1	early B cell factor 1	1171	681	250	1070	2594	782	1225	905
ENSMUSG00000002289	73.5731304029702	-1.06301431588064	0.341597575186982	-3.11189069564903	0.0018589331350083	0.157405624302893	Angptl4	angiopoietin-like 4	125	26	36	75	47	166	58	134
ENSMUSG00000075254	4269.30626396862	0.870941386519732	0.280104289922599	3.10934683206887	0.00187501473464233	0.157405624302893	Heg1	heart development protein with EGF-like domains 1	3303	2331	1007	5842	10793	4623	5560	5208
ENSMUSG00000032852	3.86095988090982	-5.4591357315626	1.75814504081925	-3.10505425025615	0.00190244127971328	0.157405624302893	Rspo4	R-spondin 4	8	0	0	0	0	24	0	9
ENSMUSG00000029196	5.4389781012423	-3.79711292364698	1.22294801749758	-3.10488497411092	0.00190353034728159	0.157405624302893	Tada2b	transcriptional adaptor 2B	10	1	4	0	1	10	1	22
ENSMUSG00000078853	47.1507006780124	1.4815607407017	0.477193488591191	3.10473796504575	0.00190447662022962	0.157405624302893	Igtp	interferon gamma induced GTPase	45	37	5	51	128	42	89	27
ENSMUSG00000033590	3.48449186926381	-5.233716861417	1.68612702657781	-3.10398729094535	0.00190931532362098	0.157405624302893	Myo5c	myosin VC	4	0	8	0	0	2	0	9
ENSMUSG00000096916	4.05002982702445	5.50738724349743	1.77518925334157	3.10242259135497	0.00191943739377726	0.157405624302893	Zfp850	zinc finger protein 850	0	0	0	7	24	0	8	0
ENSMUSG00000030043	100.242835782557	-2.02788349544653	0.65373964813157	-3.10197415934975	0.00192234738016883	0.157405624302893	Tacr1	tachykinin receptor 1	360	29	21	29	7	312	101	110
ENSMUSG00000033904	4.12074932235877	-4.79466918169057	1.54690284249986	-3.09952832845157	0.00193829041165181	0.157731373437073	Ccp110	centriolar coiled coil protein 110	20	0	1	0	0	13	1	6
ENSMUSG00000032925	4.43242720611208	-5.57591378815803	1.80135741137462	-3.09539559054138	0.00196550559058666	0.158964786507386	Itgbl1	integrin, beta-like 1	1	0	14	0	0	1	0	7
ENSMUSG00000085708	3.9047076059418	-4.71627376579297	1.52477969934697	-3.09308536033951	0.00198087149333245	0.159230664003668	Gm16063	predicted gene 16063	12	0	1	1	0	12	0	13
ENSMUSG00000059060	2.99137924049315	-5.0605969390507	1.63744776153379	-3.09053947120148	0.0019979324767722	0.15962875055326	Rad51b	RAD51 paralog B	10	0	3	0	0	4	0	9
ENSMUSG00000068335	34.0207718295135	1.71522380084074	0.556499569531775	3.08216554827506	0.00205500514815733	0.163199595591313	Dok1	docking protein 1	25	29	3	116	43	25	37	23
ENSMUSG00000020114	211.627255164595	-1.15665454646518	0.375544199993326	-3.07994251138942	0.00207040553972134	0.163438061258362	Cand1	cullin associated and neddylation disassociated 1	336	123	257	161	105	235	133	267
ENSMUSG00000055653	162.333379650579	-1.16569543371087	0.379151638369303	-3.07448344077959	0.00210867427111263	0.164903989270186	Gpc3	glypican 3	266	39	176	126	84	222	194	218
ENSMUSG00000030088	3.13079793356097	-5.15368789415907	1.67721272288103	-3.0727693773431	0.00212082321374011	0.164903989270186	Aldh1l1	aldehyde dehydrogenase 1 family, member L1	7	0	1	0	0	6	0	17
ENSMUSG00000033207	1355.3766832494	-0.916464896261387	0.298331210378166	-3.07197123324667	0.00212650217522048	0.164903989270186	Mamdc2	MAM domain containing 2	2087	784	1199	1228	535	2447	1279	1541
ENSMUSG00000005373	4.59698432999619	-5.64082590844406	1.84037310361732	-3.06504474411021	0.00217637434751801	0.167784462124736	Mlxipl	MLX interacting protein-like	9	0	13	0	0	0	0	4
ENSMUSG00000015053	61.4071706066659	1.53081902239806	0.499826088668818	3.06270332241977	0.00219347406772603	0.167815875592208	Gata2	GATA binding protein 2	29	33	13	106	219	54	52	48
ENSMUSG00000074151	232.657581458077	2.38723807623585	0.779758549063281	3.0615093340158	0.00220224125596996	0.167815875592208	Nlrc5	NLR family, CARD domain containing 5	126	198	39	66	1076	120	381	40
ENSMUSG00000042793	3314.71919223657	0.950237293799947	0.311038377430181	3.05504838872575	0.00225024213360651	0.170205874933762	Lgr6	leucine-rich repeat-containing G protein-coupled receptor 6	2612	1658	737	7831	6300	2744	3649	4492
ENSMUSG00000041396	5.16593082617825	-5.80483669685361	1.90120777542705	-3.05323635421686	0.00226387553143608	0.170205874933762	Mettl18	methyltransferase like 18	3	0	18	0	0	3	0	0
ENSMUSG00000054814	11.2401716274411	-3.37643556736848	1.10626034781004	-3.05211659628991	0.0022723381619011	0.170205874933762	Usp46	ubiquitin specific peptidase 46	24	0	16	0	0	22	9	19
ENSMUSG00000004655	58.4921886445409	1.55748860824837	0.511210129514286	3.04667008403801	0.00231391527135487	0.172340932329216	Aqp1	aquaporin 1	59	81	12	112	125	38	32	24
ENSMUSG00000020788	2055.08344663526	0.819061072726703	0.269187321190232	3.04271787060833	0.00234452030167394	0.172780443573116	Atp2a3	ATPase, Ca++ transporting, ubiquitous	2279	1169	564	2519	5121	1683	2804	2274
ENSMUSG00000028039	4.1342714240114	4.70434252716872	1.54644242285453	3.04204182298952	0.00234979243324812	0.172780443573116	Efna3	ephrin A3	0	6	1	11	13	0	2	0
ENSMUSG00000021340	59.2630054344026	-1.18365373402106	0.38925130331639	-3.04084719546583	0.00235913523804604	0.172780443573116	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	73	35	39	33	47	122	31	131
ENSMUSG00000073411	480.233739780594	1.02900984422787	0.339562660005968	3.03039752430313	0.00244232050538754	0.177884592389635	H2-D1,H2-L	histocompatibility 2, D region locus 1,histocompatibility 2, D region locus L	400	378	101	346	1295	555	770	429
ENSMUSG00000026748	1380.54574021014	-0.814284804460196	0.269412635083593	-3.02244474988168	0.00250741850560244	0.180294391313624	Plxdc2	plexin domain containing 2	2541	589	710	1205	749	3101	1755	1681
ENSMUSG00000002748	236.321810681184	-0.96642101447177	0.319847182620965	-3.02150860467959	0.00251518491557162	0.180294391313624	Baz1b	bromodomain adjacent to zinc finger domain, 1B	329	72	242	149	269	348	213	317
ENSMUSG00000061186	30.4285242862031	-2.25632033404084	0.746790100425444	-3.02135812024747	0.00251643540936865	0.180294391313624	Sfmbt2	Scm-like with four mbt domains 2	17	5	43	1	16	87	24	48
ENSMUSG00000085912	8.62406186782849	4.68393661328031	1.5535324942379	3.01502326514133	0.00256959544472512	0.18304572485021	Trp53cor1	tumor protein p53 pathway corepressor 1	0	0	0	24	53	3	3	0
ENSMUSG00000056531	4.92386562569735	-4.25099676320823	1.4122715560099	-3.01004204546794	0.0026121152745323	0.18304572485021	Ccdc18	coiled-coil domain containing 18	8	0	8	2	0	11	0	9
ENSMUSG00000053388	5.87574977172874	-4.52355961361684	1.50319283564193	-3.00930094021177	0.0026184960538862	0.18304572485021	Trim50	tripartite motif-containing 50	9	0	14	0	0	11	2	2
ENSMUSG00000051323	1208.27708171855	0.748708932798816	0.248852040767923	3.00865096580444	0.00262410393884087	0.18304572485021	Pcdh19	protocadherin 19	1315	1292	477	1152	2343	1066	1399	1046
ENSMUSG00000074652	4.47296862034828	-5.61137472621427	1.86509131806767	-3.00863269902941	0.002624261700424	0.18304572485021	Myh7b	myosin, heavy chain 7B, cardiac muscle, beta	2	0	11	0	0	16	0	0
ENSMUSG00000045555	74.6809720622489	1.14298729314445	0.380250613339245	3.00587889420372	0.00264814444665433	0.183390936817977	Mettl24	methyltransferase like 24	53	55	15	124	185	74	84	75
ENSMUSG00000031161	46.148058488689	2.2883246996383	0.761876035086482	3.00353941357212	0.00266858981070238	0.183390936817977	Hdac6	histone deacetylase 6	10	102	0	96	21	49	63	22
ENSMUSG00000037025	4.998685823593	-4.99208441269469	1.66221574529922	-3.0032710415675	0.00267094438815532	0.183390936817977	Foxa2	forkhead box A2	7	0	15	0	0	3	1	1
ENSMUSG00000022598	183.650362113348	-3.84511823320656	1.285865343068	-2.99029618764926	0.00278707053341816	0.189786085073386	Psca	prostate stem cell antigen	185	0	518	31	46	162	37	66
ENSMUSG00000038126	59.0443319148573	-1.52360705570588	0.509625451396808	-2.98966044872738	0.00279287722856988	0.189786085073386	Mphosph9	M-phase phosphoprotein 9	92	18	50	45	8	144	59	91
ENSMUSG00000028184	626.956205782078	1.20190194735587	0.402676362299691	2.98478396022998	0.00283778670902283	0.191848934282298	Adgrl2	adhesion G protein-coupled receptor L2	585	361	52	922	1756	777	855	487
ENSMUSG00000000567	66.9179439826343	-1.31297024068461	0.440474538676958	-2.98080848129915	0.00287488525237063	0.193365368785725	Sox9	SRY (sex determining region Y)-box 9	79	14	79	57	62	127	36	87
ENSMUSG00000078671	163.647814207964	-1.08615690384219	0.364788229956004	-2.9774998605991	0.00290609776708216	0.194472522149463	Chd2	chromodomain helicase DNA binding protein 2	233	51	137	129	92	421	185	153
ENSMUSG00000097300	10.015098429347	-3.31702078339777	1.1163521905787	-2.97130315270691	0.0029653890612847	0.197437999974324	NA	NA	8	0	24	5	0	12	3	12
ENSMUSG00000069378	56.8286202210145	-1.65740239561535	0.558214439192749	-2.96911415980599	0.00298659618888366	0.197850741497756	Prdm6	PR domain containing 6	45	4	53	35	59	177	28	95
ENSMUSG00000051457	14.4183694099044	2.83217484860984	0.954630124017198	2.96677716044797	0.00300938985654985	0.198363932394483	Spn	sialophorin	13	29	0	17	32	4	20	0
ENSMUSG00000031364	8.44326678280068	4.60228507595657	1.55300308520191	2.96347452224039	0.00304187242032073	0.19867858377811	Grpr	gastrin releasing peptide receptor	0	21	0	0	35	0	5	3
ENSMUSG00000060586	73.6617051369767	1.61389218168437	0.544974716911875	2.96140744075169	0.00306236524337429	0.19867858377811	H2-Eb1	histocompatibility 2, class II antigen E beta	63	43	15	66	320	57	70	29
ENSMUSG00000045620	11.6417717693431	-3.11742937610158	1.05314255574521	-2.96012098181302	0.00307518253976906	0.19867858377811	Odf3l1	outer dense fiber of sperm tails 3-like 1	38	6	8	0	0	36	2	12
ENSMUSG00000025533	20.3726728368655	-3.03474824155232	1.02521663382236	-2.96010437349006	0.00307534833182817	0.19867858377811	Asl	argininosuccinate lyase	14	10	48	3	1	28	0	19
ENSMUSG00000055839	21.3893640681176	-1.83278918104215	0.619538650196041	-2.95831290019146	0.00309327958967952	0.19867858377811	Elob	elongin B	31	8	30	5	9	33	16	31
ENSMUSG00000039474	1532.16711300676	0.598264772342532	0.202308675232268	2.95718792906766	0.00310458835305247	0.19867858377811	Wfs1	wolframin ER transmembrane glycoprotein	1298	991	535	2788	1911	1733	2292	1927
ENSMUSG00000021453	795.744271740896	-0.934941839556862	0.316619073945172	-2.95289171276763	0.00314812375332077	0.199229895434721	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	1087	549	872	548	471	1047	586	999
ENSMUSG00000038457	30.3884782162926	2.09860441787745	0.71093861328492	2.95187851477185	0.00315847168836773	0.199229895434721	Tmem255b	transmembrane protein 255B	22	14	0	67	119	20	26	16
ENSMUSG00000047040	45.74936399918	-2.02559473742351	0.686206897790693	-2.9518717225739	0.00315854116254697	0.199229895434721	Prr15l	proline rich 15-like	80	2	82	18	16	48	47	38
ENSMUSG00000042436	373.178871047617	-0.756824916938425	0.257155340788258	-2.9430651318325	0.00324980038842613	0.203495368927082	Mfap4	microfibrillar-associated protein 4	869	188	234	307	347	461	329	478
ENSMUSG00000033965	213.388265524904	0.785580314974597	0.267065676043818	2.9415248212043	0.00326600667004892	0.203495368927082	Slc16a2	solute carrier family 16 (monocarboxylic acid transporters), member 2	198	160	56	295	432	277	276	194
ENSMUSG00000029253	4.6124526487904	-4.14216256174922	1.40868773328216	-2.94044057024492	0.00327745866654556	0.203495368927082	Cenpc1	centromere protein C1	8	0	9	1	1	8	0	6
ENSMUSG00000037321	287.03412583701	1.13025422777103	0.384511610258351	2.93945409609771	0.00328790970048308	0.203495368927082	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	295	234	43	190	722	298	559	229
ENSMUSG00000027599	97.1794555600997	1.34631409702331	0.458798928458288	2.93443165080476	0.00334159139963169	0.205851399165161	Armc1	armadillo repeat containing 1	78	26	18	242	238	85	139	75
ENSMUSG00000032536	656.459247113566	0.76983226850716	0.262609397080326	2.93147266269259	0.00337359056687316	0.20685602066553	Trak1	trafficking protein, kinesin binding 1	419	335	211	1165	1121	782	1056	787
ENSMUSG00000029193	3.10186178468224	-5.05223378084278	1.72713609953476	-2.92520883687376	0.00344225131530108	0.210088884674139	Cckar	cholecystokinin A receptor	5	0	8	0	0	3	0	3
ENSMUSG00000098097	3.78758802429612	5.40909439212883	1.85113818938918	2.92203705975818	0.00347750159814661	0.211262228425653	NA	NA	0	0	0	18	16	0	2	0
ENSMUSG00000040543	285.251343867209	1.08987352094036	0.373952178978802	2.91447297864826	0.00356289651180574	0.215457177592363	Pitpnm3	PITPNM family member 3	148	158	96	830	249	270	474	285
ENSMUSG00000078578	49.8555285881298	-1.14984076520343	0.394973247266412	-2.91118644911121	0.00360059089060351	0.215710253901519	Ube2d3	ubiquitin-conjugating enzyme E2D 3	91	28	38	23	43	96	32	70
ENSMUSG00000051705	10.1130254478288	-3.51070567579018	1.20612154474741	-2.91073954451697	0.00360574451926628	0.215710253901519	Senp8	SUMO/sentrin specific peptidase 8	29	5	15	0	0	14	0	12
ENSMUSG00000035258	3854.47760871414	-0.542724678029553	0.186513755387985	-2.90983727661576	0.00361616977260379	0.215710253901519	Abi3bp	ABI gene family, member 3 (NESH) binding protein	6799	2500	2100	3409	2913	6253	4105	5197
ENSMUSG00000005125	650.729749827237	0.705050571160735	0.242513538983043	2.9072627207425	0.00364606836738407	0.216514050843352	Ndrg1	N-myc downstream regulated gene 1	671	515	208	1028	1292	704	593	654
ENSMUSG00000001901	3.65440452886698	-4.60204285872595	1.58414271125017	-2.90506835403367	0.00367172904700457	0.217060107742876	Kcnh6	potassium voltage-gated channel, subfamily H (eag-related), member 6	21	0	2	1	0	4	0	6
ENSMUSG00000061048	50.3479113325738	1.74696127162396	0.602163836877568	2.901139465104	0.00371808358617823	0.218469602175219	Cdh3	cadherin 3	11	59	10	22	173	46	71	38
ENSMUSG00000026104	222.920051194027	1.05327366397868	0.363167185501456	2.90024458714333	0.00372871580743565	0.218469602175219	Stat1	signal transducer and activator of transcription 1	260	154	35	238	544	255	384	145
ENSMUSG00000085795	4103.09886527898	0.517116728146163	0.178461566246066	2.89763638761947	0.00375986219270953	0.21879980944887	Zfp703	zinc finger protein 703	3382	2720	1909	6259	5554	4075	6287	5122
ENSMUSG00000032267	120.646672419456	-0.761557327603957	0.262878282524854	-2.89699597962017	0.00376754583515842	0.21879980944887	Usp28	ubiquitin specific peptidase 28	199	51	86	97	116	202	120	165
ENSMUSG00000062794	3.25877162238359	-5.21573833610038	1.80257756257046	-2.89348899287462	0.00380987644131185	0.220287724236027	Zfp599	zinc finger protein 599	9	0	0	0	0	8	0	17
ENSMUSG00000027524	2.66069817505312	-4.91881986851292	1.70387755607396	-2.88683881713117	0.00389133521588032	0.223887475402266	Edn3	endothelin 3	10	0	1	0	0	7	0	8
